x,y,dprec,prec,dndvi,ndvi,dtemp,temp,evapot,elevation,soilmo,phreat,dsat0,sat0,dsat1,sat1,dsat2,sat2,dsat3,sat3,gwlvl,truth
0,480,0.9348,18.3645,12.4643,1734.0,0.253,7.777,4.7953,1699.6022,0.1389,-0.01021.5,-30.125,1282.0,-92.375,1596.0,-143.1875,2064.0,-185.9375,197.8428,0.178
0,490,1.0387,18.4815,11.6786,1820.0,0.2364,7.8425,4.7953,1606.6958,0.1389,-0.01069.0,-57.5625,1398.0,-119.4375,1760.0,-160.3125,2244.0,-226.0625,184.7504,-0.0068
0,500,1.0006,18.174,7.5833,1968.0,0.2384,8.099,4.8489,1591.0127,0.1421,0.01038.0,-22.625,1399.0,-22.25,1714.0,-65.5,2201.0,-113.25,170.8499,-0.007
0,510,0.9804,17.8015,13.8214,2078.0,0.2326,8.157,4.9478,1604.2001,0.1421,0.01008.0,-16.0,1284.0,-59.25,1537.0,-103.375,2017.0,-77.75,156.4372,0.0013
0,520,0.924,17.0865,23.369,2055.0,0.2208,7.886,4.9478,1538.282,0.08,0.0943.0,-14.125,1242.5,-39.5,1538.5,-120.625,2050.0,-294.8125,141.6983,0.005
0,530,0.9654,17.375,31.119,2052.0,0.2236,7.752,4.9978,1594.12,0.0937,0.0939.0,-12.3125,1228.0,-24.125,1539.5,-41.3125,2018.5,-77.5625,126.7699,0.0072
0,540,1.246,18.933,11.6548,1924.0,0.2282,7.583,4.9978,1641.3661,0.0937,0.01051.5,-28.5625,1428.0,-66.4375,1840.0,-124.625,2381.5,-173.3125,111.7377,0.0082
0,550,1.5281,21.037,27.2143,1963.0,0.2302,7.501,5.2095,1644.132,0.08,0.01043.0,-81.3125,1369.0,-151.875,1767.0,-188.125,2401.0,-180.25,96.6048,0.0083
0,560,1.4763,21.6095,12.3452,2063.0,0.2421,7.256,5.6932,1680.4768,0.08,-0.01004.0,-3.4375,1219.0,-124.8125,1475.0,-264.375,1927.0,-503.0625,99.4635,-0.0072
0,570,1.6559,26.259,-11.4762,2206.0,0.2763,7.024,5.6932,1794.2885,0.08,-0.0958.0,19.1875,1247.0,35.875,1516.0,8.5625,2134.0,-39.0,82.9514,-0.0566
0,580,1.6269,22.797,22.0952,2759.0,0.2377,7.448,6.1998,1628.3717,0.0801,-0.0919.0,-30.25,1211.0,-58.375,1603.0,-11.5625,2614.0,99.1875,64.8704,-0.059
